,precision,recall,f1-score,support
0.0,0.7553191489361702,0.8160919540229885,0.7845303867403314,348.0
1.0,0.5698924731182796,0.5196078431372549,0.5435897435897437,204.0
2.0,0.5217391304347826,0.26666666666666666,0.3529411764705882,45.0
3.0,0.2,1.0,0.33333333333333337,3.0
accuracy,0.675,0.675,0.675,0.675
macro avg,0.5117376881223081,0.6505916159567275,0.5035986600334992,600.0
weighted avg,0.6719789820258024,0.675,0.6679853920318659,600.0
