,precision,recall,f1-score,support
0.0,0.622568093385214,0.7619047619047619,0.6852248394004282,210.0
1.0,0.6318681318681318,0.4339622641509434,0.5145413870246084,265.0
2.0,0.32098765432098764,0.2653061224489796,0.2905027932960894,98.0
3.0,0.225,0.6666666666666666,0.33644859813084116,27.0
accuracy,0.5316666666666666,0.5316666666666666,0.5316666666666666,0.5316666666666666
macro avg,0.4501059698935834,0.5319599537928379,0.4566794044629918,600.0
weighted avg,0.5595269077990112,0.5316666666666666,0.5296734495469343,600.0
