,precision,recall,f1-score,support
0.0,0.7946428571428571,0.7216216216216216,0.7563739376770537,370.0
1.0,0.38323353293413176,0.3764705882352941,0.3798219584569733,170.0
2.0,0.13725490196078433,0.1794871794871795,0.15555555555555559,39.0
3.0,0.13333333333333333,0.8,0.2285714285714286,5.0
accuracy,0.5856164383561644,0.5856164383561644,0.5856164383561644,0.5856164383561644
macro avg,0.3621161563427766,0.5193948473360238,0.38008072006525284,584.0
weighted avg,0.625320489015063,0.5856164383561644,0.602119201520067,584.0
