,precision,recall,f1-score,support
0.0,0.7288629737609329,0.7352941176470589,0.7320644216691068,340.0
1.0,0.3212121212121212,0.3419354838709677,0.33125000000000004,155.0
2.0,0.2777777777777778,0.18292682926829268,0.22058823529411764,82.0
3.0,0.18421052631578946,0.30434782608695654,0.22950819672131145,23.0
accuracy,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5416666666666666
macro avg,0.37801584976665537,0.3911260642183189,0.378352713421134,600.0
weighted avg,0.5410265162493949,0.5416666666666666,0.5393542953103402,600.0
