,precision,recall,f1-score,support
0.0,0.42857142857142855,0.8076923076923077,0.5599999999999999,182.0
1.0,0.4,0.29464285714285715,0.3393316195372751,224.0
2.0,0.42592592592592593,0.1678832116788321,0.24083769633507854,137.0
3.0,0.5263157894736842,0.3508771929824561,0.42105263157894735,57.0
accuracy,0.4266666666666667,0.4266666666666667,0.4266666666666667,0.4266666666666667
macro avg,0.4452032859927596,0.40527389237411326,0.39030548686282523,600.0
weighted avg,0.4265864197530865,0.4266666666666667,0.39154174529042557,600.0
